Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,fDOM QSU,fDOM RFU,Turbidity FNU,TSS mg/L,Battery V,Cable Pwr V
9/7/2020,11:00:00,0,DK,133.18,49.07,1.7,0,2.83,0
9/7/2020,11:15:00,0,DK,133.07,49.03,1.45,0,2.83,0
9/7/2020,11:30:00,0,DK,132.93,48.98,1.57,0,2.83,0
9/7/2020,11:45:00,0,DK,133.25,49.1,1.63,0,2.83,0
9/7/2020,12:00:00,0,DK,134.1,49.41,1.56,0,2.83,0
9/7/2020,12:15:00,0,DK,132.97,48.99,1.57,0,2.83,0
9/7/2020,12:30:00,0,DK,133.29,49.11,1.57,0,2.83,0
9/7/2020,12:45:00,0,DK,134.01,49.38,1.55,0,2.83,0
9/7/2020,13:00:00,0,DK,132.27,48.73,1.55,0,2.83,0
9/7/2020,13:15:00,0,DK,131.78,48.55,1.86,0,2.83,0
9/7/2020,13:30:00,0,DK,131.46,48.44,1.46,0,2.83,0
9/7/2020,13:45:00,0,DK,131.13,48.32,1.71,0,2.83,0
9/7/2020,14:00:00,0,DK,130.52,48.09,1.58,0,2.83,0
9/7/2020,14:15:00,0,DK,131.01,48.27,1.58,0,2.83,0
9/7/2020,14:30:00,0,DK,130.09,47.93,1.39,0,2.83,0
9/7/2020,14:45:00,0,DK,130.4,48.05,1.48,0,2.83,0
9/7/2020,15:00:00,0,DK,130.46,48.07,1.47,0,2.83,0
9/7/2020,15:15:00,0,DK,130.51,48.08,1.33,0,2.83,0
9/7/2020,15:30:00,0,DK,130.83,48.2,1.3,0,2.83,0
9/7/2020,15:45:00,0,DK,130.42,48.05,1.45,0,2.83,0
9/7/2020,16:00:00,0,DK,130.65,48.14,1.24,0,2.83,0
9/7/2020,16:15:00,0,DK,130.51,48.09,1.2,0,2.83,0
9/7/2020,16:30:00,0,DK,130.49,48.08,1.37,0,2.83,0
9/7/2020,16:45:00,0,DK,130.76,48.18,1.23,0,2.83,0
9/7/2020,17:00:00,0,DK,130.72,48.16,1.17,0,2.83,0
9/7/2020,17:15:00,0,DK,130.87,48.22,0.97,0,2.83,0
9/7/2020,17:30:00,0,DK,131.01,48.27,1.06,0,2.83,0
9/7/2020,17:45:00,0,DK,131.11,48.31,1.12,0,2.83,0
9/7/2020,18:00:00,0,DK,130.79,48.19,1.1,0,2.83,0
9/7/2020,18:15:00,0,DK,131.1,48.3,1.18,0,2.83,0
9/7/2020,18:30:00,0,DK,131.26,48.36,1.06,0,2.83,0
9/7/2020,18:45:00,0,DK,131.61,48.49,0.89,0,2.83,0
9/7/2020,19:00:00,0,DK,131.68,48.52,1.13,0,2.83,0
9/7/2020,19:15:00,0,DK,131.78,48.56,1.11,0,2.83,0
9/7/2020,19:30:00,0,DK,129.45,47.69,1.25,0,2.83,0
9/7/2020,19:45:00,0,DK,131.29,48.37,1.08,0,2.83,0
9/7/2020,20:00:00,0,DK,131.36,48.4,1.06,0,2.83,0
9/7/2020,20:15:00,0,DK,131.63,48.5,0.95,0,2.83,0
9/7/2020,20:30:00,0,DK,131.42,48.42,1.2,0,2.82,0
9/7/2020,20:45:00,0,DK,131.51,48.46,1.09,0,2.83,0
9/7/2020,21:00:00,0,DK,131.46,48.44,1.29,0,2.83,0
9/7/2020,21:15:00,0,DK,131.45,48.43,1.16,0,2.82,0
9/7/2020,21:30:00,0,DK,131.47,48.44,1.12,0,2.82,0
9/7/2020,21:45:00,0,DK,131.86,48.58,1.23,0,2.82,0
9/7/2020,22:00:00,0,DK,132.14,48.69,1.24,0,2.82,0
9/7/2020,22:15:00,0,DK,131.55,48.47,1.17,0,2.82,0
9/7/2020,22:30:00,0,DK,131.72,48.53,1.3,0,2.82,0
9/7/2020,22:45:00,0,DK,132.31,48.75,1.3,0,2.82,0
9/7/2020,23:00:00,0,DK,131.61,48.49,1.19,0,2.82,0
9/7/2020,23:15:00,0,DK,131.9,48.6,1.2,0,2.82,0
9/7/2020,23:30:00,0,DK,132.26,48.73,1.27,0,2.82,0
9/7/2020,23:45:00,0,DK,132.24,48.72,1.36,0,2.82,0
9/8/2020,0:00:00,0,DK,132.16,48.7,1.22,0,2.82,0
9/8/2020,0:15:00,0,DK,132.03,48.65,1.24,0,2.82,0
9/8/2020,0:30:00,0,DK,132.53,48.83,1.22,0,2.82,0
9/8/2020,0:45:00,0,DK,132.06,48.66,1.22,0,2.82,0
9/8/2020,1:00:00,0,DK,132.56,48.84,1.15,0,2.82,0
9/8/2020,1:15:00,0,DK,132.66,48.88,1.27,0,2.82,0
9/8/2020,1:30:00,0,DK,132.89,48.96,1.13,0,2.82,0
9/8/2020,1:45:00,0,DK,132.79,48.93,1.19,0,2.82,0
9/8/2020,2:00:00,0,DK,131.64,48.5,1.27,0,2.82,0
9/8/2020,2:15:00,0,DK,131.76,48.55,1.2,0,2.82,0
9/8/2020,2:30:00,0,DK,131.72,48.53,1.22,0,2.82,0
9/8/2020,2:45:00,0,DK,132.79,48.93,1.23,0,2.82,0
9/8/2020,3:00:00,0,DK,133.14,49.06,1.11,0,2.81,0
9/8/2020,3:15:00,0,DK,132.98,49,1.08,0,2.82,0
9/8/2020,3:30:00,0,DK,133.31,49.12,0.97,0,2.82,0
9/8/2020,3:45:00,0,DK,133.17,49.07,1.14,0,2.82,0
9/8/2020,4:00:00,0,DK,133.15,49.06,1.18,0,2.81,0
9/8/2020,4:15:00,0,DK,133.13,49.05,1.09,0,2.81,0
9/8/2020,4:30:00,0,DK,133.69,49.26,1.1,0,2.81,0
9/8/2020,4:45:00,0,DK,133.79,49.3,1.03,0,2.81,0
9/8/2020,5:00:00,0,DK,133.68,49.25,1.08,0,2.81,0
9/8/2020,5:15:00,0,DK,133.32,49.12,1.02,0,2.81,0
9/8/2020,5:30:00,0,DK,133.79,49.3,1.09,0,2.81,0
9/8/2020,5:45:00,0,DK,133.72,49.27,1.08,0,2.81,0
9/8/2020,6:00:00,0,DK,133.81,49.3,1.01,0,2.81,0
9/8/2020,6:15:00,0,DK,133.74,49.28,1.05,0,2.81,0
9/8/2020,6:30:00,0,DK,133.71,49.27,1,0,2.81,0
9/8/2020,6:45:00,0,DK,133.74,49.28,0.99,0,2.81,0
9/8/2020,7:00:00,0,DK,133.35,49.13,1.09,0,2.81,0
9/8/2020,7:15:00,0,DK,133.5,49.19,1.11,0,2.81,0
9/8/2020,7:30:00,0,DK,133.65,49.24,1.12,0,2.81,0
9/8/2020,7:45:00,0,DK,133.55,49.21,1.02,0,2.81,0
9/8/2020,8:00:00,0,DK,133.72,49.27,0.98,0,2.81,0
9/8/2020,8:15:00,0,DK,133.65,49.24,1,0,2.81,0
9/8/2020,8:30:00,0,DK,133.55,49.21,0.99,0,2.81,0
9/8/2020,8:45:00,0,DK,133.78,49.29,0.91,0,2.81,0
9/8/2020,9:00:00,0,DK,134.23,49.46,0.93,0,2.81,0
9/8/2020,9:15:00,0,DK,133.71,49.27,0.91,0,2.81,0
9/8/2020,9:30:00,0,DK,133.92,49.35,0.89,0,2.81,0
9/8/2020,9:45:00,0,DK,134.09,49.41,0.93,0,2.81,0
9/8/2020,10:00:00,0,DK,133.67,49.25,0.84,0,2.81,0
9/8/2020,10:15:00,0,DK,133.58,49.22,0.9,0,2.81,0
9/8/2020,10:30:00,0,DK,133.73,49.27,0.78,0,2.81,0
9/8/2020,10:45:00,0,DK,133.69,49.26,0.93,0,2.81,0
9/8/2020,11:00:00,0,DK,133.75,49.28,0.94,0,2.81,0
9/8/2020,11:15:00,0,DK,133.64,49.24,0.92,0,2.81,0
9/8/2020,11:30:00,0,DK,133.89,49.33,1.01,0,2.81,0
9/8/2020,11:45:00,0,DK,133.17,49.07,0.91,0,2.81,0
9/8/2020,12:00:00,0,DK,133.78,49.29,0.9,0,2.81,0
9/8/2020,12:15:00,0,DK,134.78,49.66,0.89,0,2.81,0
9/8/2020,12:30:00,0,DK,135.71,50,0.94,0,2.81,0
9/8/2020,12:45:00,0,DK,134.68,49.62,0.89,0,2.81,0
9/8/2020,13:00:00,0,DK,134.18,49.44,0.85,0,2.81,0
9/8/2020,13:15:00,0,DK,133.37,49.14,0.87,0,2.81,0
9/8/2020,13:30:00,0,DK,132.9,48.97,0.91,0,2.81,0
9/8/2020,13:45:00,0,DK,132.71,48.9,0.93,0,2.81,0
9/8/2020,14:00:00,0,DK,132.36,48.77,0.92,0,2.81,0
9/8/2020,14:15:00,0,DK,132.04,48.65,1.02,0,2.81,0
9/8/2020,14:30:00,0,DK,132.3,48.75,0.81,0,2.81,0
9/8/2020,14:45:00,0,DK,131.97,48.62,0.89,0,2.81,0
9/8/2020,15:00:00,0,DK,131.62,48.5,0.89,0,2.81,0
9/8/2020,15:15:00,0,DK,131.7,48.52,0.85,0,2.81,0
9/8/2020,15:30:00,0,DK,131.99,48.63,0.78,0,2.81,0
9/8/2020,15:45:00,0,DK,132.2,48.71,0.79,0,2.8,0
9/8/2020,16:00:00,0,DK,132.09,48.67,0.74,0,2.81,0
9/8/2020,16:15:00,0,DK,132.27,48.74,0.78,0,2.8,0
9/8/2020,16:30:00,0,DK,132.17,48.7,0.81,0,2.8,0
9/8/2020,16:45:00,0,DK,132.46,48.8,0.76,0,2.81,0
9/8/2020,17:00:00,0,DK,132.06,48.66,0.71,0,2.8,0
9/8/2020,17:15:00,0,DK,132.32,48.75,0.91,0,2.81,0
9/8/2020,17:30:00,0,DK,132.43,48.79,0.75,0,2.8,0
9/8/2020,17:45:00,0,DK,132.66,48.88,0.7,0,2.8,0
9/8/2020,18:00:00,0,DK,132.5,48.82,0.65,0,2.8,0
9/8/2020,18:15:00,0,DK,132.65,48.88,0.7,0,2.81,0
9/8/2020,18:30:00,0,DK,132.03,48.65,0.79,0,2.8,0
9/8/2020,18:45:00,0,DK,132.24,48.73,0.71,0,2.8,0
9/8/2020,19:00:00,0,DK,132.36,48.77,0.81,0,2.8,0
9/8/2020,19:15:00,0,DK,132.53,48.83,0.82,0,2.8,0
9/8/2020,19:30:00,0,DK,132.39,48.78,0.7,0,2.8,0
9/8/2020,19:45:00,0,DK,132.85,48.95,0.67,0,2.8,0
9/8/2020,20:00:00,0,DK,132.35,48.77,0.56,0,2.8,0
9/8/2020,20:15:00,0,DK,132.17,48.7,1.07,0,2.8,0
9/8/2020,20:30:00,0,DK,132.28,48.74,0.69,0,2.8,0
9/8/2020,20:45:00,0,DK,132.47,48.81,0.67,0,2.8,0
9/8/2020,21:00:00,0,DK,132.94,48.98,0.68,0,2.8,0
9/8/2020,21:15:00,0,DK,132.72,48.9,0.55,0,2.8,0
9/8/2020,21:30:00,0,DK,133.57,49.21,0.74,0,2.8,0
9/8/2020,21:45:00,0,DK,133.42,49.16,0.73,0,2.8,0
9/8/2020,22:00:00,0,DK,132.95,48.99,0.62,0,2.8,0
9/8/2020,22:15:00,0,DK,133.64,49.24,0.58,0,2.8,0
9/8/2020,22:30:00,0,DK,133.77,49.29,0.65,0,2.8,0
9/8/2020,22:45:00,0,DK,133.86,49.32,0.55,0,2.8,0
9/8/2020,23:00:00,0,DK,133.62,49.23,0.7,0,2.8,0
9/8/2020,23:15:00,0,DK,133.4,49.15,0.68,0,2.8,0
9/8/2020,23:30:00,0,DK,133.48,49.18,0.76,0,2.8,0
9/8/2020,23:45:00,0,DK,133.21,49.08,0.72,0,2.8,0
9/9/2020,0:00:00,0,DK,133.47,49.18,0.68,0,2.8,0
9/9/2020,0:15:00,0,DK,133.81,49.3,0.74,0,2.8,0
9/9/2020,0:30:00,0,DK,133.78,49.29,0.73,0,2.8,0
9/9/2020,0:45:00,0,DK,133.95,49.35,0.84,0,2.8,0
9/9/2020,1:00:00,0,DK,134.01,49.38,0.74,0,2.8,0
9/9/2020,1:15:00,0,DK,134.09,49.41,0.72,0,2.8,0
9/9/2020,1:30:00,0,DK,133.9,49.34,0.71,0,2.8,0
9/9/2020,1:45:00,0,DK,134.13,49.42,0.78,0,2.8,0
9/9/2020,2:00:00,0,DK,134.44,49.54,0.78,0,2.8,0
9/9/2020,2:15:00,0,DK,134.57,49.58,0.68,0,2.8,0
9/9/2020,2:30:00,0,DK,134.18,49.44,0.66,0,2.8,0
9/9/2020,2:45:00,0,DK,133.4,49.15,0.71,0,2.8,0
9/9/2020,3:00:00,0,DK,134.29,49.48,0.74,0,2.8,0
9/9/2020,3:15:00,0,DK,134.65,49.61,0.71,0,2.8,0
9/9/2020,3:30:00,0,DK,134.7,49.63,0.69,0,2.8,0
9/9/2020,3:45:00,0,DK,134.67,49.62,0.77,0,2.8,0
9/9/2020,4:00:00,0,DK,134.51,49.56,0.76,0,2.8,0
9/9/2020,4:15:00,0,DK,134.66,49.62,0.73,0,2.8,0
9/9/2020,4:30:00,0,DK,134.78,49.66,0.66,0,2.79,0
9/9/2020,4:45:00,0,DK,134.65,49.61,0.72,0,2.8,0
9/9/2020,5:00:00,0,DK,134.88,49.7,0.76,0,2.79,0
9/9/2020,5:15:00,0,DK,135.05,49.76,0.73,0,2.8,0
9/9/2020,5:30:00,0,DK,134.78,49.66,0.73,0,2.79,0
9/9/2020,5:45:00,0,DK,134.91,49.71,0.76,0,2.79,0
9/9/2020,6:00:00,0,DK,134.67,49.62,0.72,0,2.79,0
9/9/2020,6:15:00,0,DK,134.69,49.63,0.62,0,2.79,0
9/9/2020,6:30:00,0,DK,135.15,49.8,0.72,0,2.79,0
9/9/2020,6:45:00,0,DK,134.51,49.56,0.64,0,2.79,0
9/9/2020,7:00:00,0,DK,134.84,49.68,0.61,0,2.79,0
9/9/2020,7:15:00,0,DK,135.32,49.86,0.73,0,2.79,0
9/9/2020,7:30:00,0,DK,135.02,49.75,0.62,0,2.79,0
9/9/2020,7:45:00,0,DK,131.51,48.45,0.6,0,2.79,0
9/9/2020,8:00:00,0,DK,135.61,49.97,0.62,0,2.79,0
9/9/2020,8:15:00,0,DK,134.88,49.7,0.71,0,2.79,0
9/9/2020,8:30:00,0,DK,134.91,49.71,0.68,0,2.79,0
9/9/2020,8:45:00,0,DK,134.61,49.6,0.53,0,2.78,0
9/9/2020,9:00:00,0,DK,134.65,49.61,0.53,0,2.79,0
9/9/2020,9:15:00,0,DK,135.29,49.85,0.57,0,2.79,0
9/9/2020,9:30:00,0,DK,135.62,49.97,0.53,0,2.79,0
9/9/2020,9:45:00,0,DK,135.32,49.86,0.54,0,2.79,0
9/9/2020,10:00:00,0,DK,135.73,50.01,0.49,0,2.78,0
9/9/2020,10:15:00,0,DK,135.05,49.76,0.65,0,2.78,0
9/9/2020,10:30:00,0,DK,135.61,49.97,0.59,0,2.78,0
9/9/2020,10:45:00,0,DK,135.23,49.83,0.7,0,2.78,0
9/9/2020,11:00:00,0,DK,135.37,49.88,0.7,0,2.78,0
9/9/2020,11:15:00,0,DK,135.06,49.77,0.59,0,2.78,0
9/9/2020,11:30:00,0,DK,135.22,49.82,0.57,0,2.78,0
9/9/2020,11:45:00,0,DK,135.32,49.86,0.66,0,2.78,0
9/9/2020,12:00:00,0,DK,135.23,49.83,0.64,0,2.78,0
9/9/2020,12:15:00,0,DK,135.17,49.8,0.69,0,2.78,0
9/9/2020,12:30:00,0,DK,135.03,49.75,0.81,0,2.78,0
9/9/2020,12:45:00,0,DK,134.78,49.66,0.68,0,2.78,0
9/9/2020,13:00:00,0,DK,134.86,49.69,0.63,0,2.78,0
9/9/2020,13:15:00,0,DK,134.8,49.67,0.69,0,2.79,0
9/9/2020,13:30:00,0,DK,135.11,49.78,0.65,0,2.78,0
9/9/2020,13:45:00,0,DK,135.51,49.93,0.65,0,2.78,0
9/9/2020,14:00:00,0,DK,134.75,49.65,0.7,0,2.78,0
9/9/2020,14:15:00,0,DK,134.72,49.64,0.7,0,2.78,0
9/9/2020,14:30:00,0,DK,134.66,49.62,0.67,0,2.78,0
9/9/2020,14:45:00,0,DK,134.7,49.63,0.96,0,2.78,0
9/9/2020,15:00:00,0,DK,134.53,49.57,0.7,0,2.78,0
9/9/2020,15:15:00,0,DK,134.87,49.69,0.68,0,2.78,0
9/9/2020,15:30:00,0,DK,134.05,49.39,0.67,0,2.78,0
9/9/2020,15:45:00,0,DK,134.64,49.61,0.71,0,2.78,0
9/9/2020,16:00:00,0,DK,134.77,49.66,0.7,0,2.78,0
9/9/2020,16:15:00,0,DK,134.93,49.72,0.7,0,2.78,0
9/9/2020,16:30:00,0,DK,134.71,49.64,0.67,0,2.78,0
9/9/2020,16:45:00,0,DK,135.12,49.79,0.71,0,2.78,0
9/9/2020,17:00:00,0,DK,134.95,49.73,0.68,0,2.78,0
9/9/2020,17:15:00,0,DK,134.23,49.46,0.61,0,2.78,0
9/9/2020,17:30:00,0,DK,135.19,49.81,0.61,0,2.78,0
9/9/2020,17:45:00,0,DK,135.21,49.82,0.67,0,2.78,0
9/9/2020,18:00:00,0,DK,135.48,49.92,0.69,0,2.78,0
9/9/2020,18:15:00,0,DK,135.12,49.79,0.55,0,2.78,0
9/9/2020,18:30:00,0,DK,135.6,49.96,0.67,0,2.78,0
9/9/2020,18:45:00,0,DK,135.48,49.92,0.58,0,2.78,0
9/9/2020,19:00:00,0,DK,135.29,49.85,0.6,0,2.78,0
9/9/2020,19:15:00,0,DK,135.13,49.79,0.64,0,2.78,0
9/9/2020,19:30:00,0,DK,134.72,49.64,0.7,0,2.78,0
9/9/2020,19:45:00,0,DK,135.25,49.84,0.63,0,2.78,0
9/9/2020,20:00:00,0,DK,134.74,49.65,0.78,0,2.78,0
9/9/2020,20:15:00,0,DK,134.45,49.54,0.88,0,2.78,0
9/9/2020,20:30:00,0,DK,134.33,49.49,1.18,0,2.78,0
9/9/2020,20:45:00,0,DK,134.66,49.62,0.74,0,2.78,0
9/9/2020,21:00:00,0,DK,134.55,49.58,0.69,0,2.78,0
9/9/2020,21:15:00,0,DK,134.71,49.64,0.67,0,2.78,0
9/9/2020,21:30:00,0,DK,134.99,49.74,0.67,0,2.78,0
9/9/2020,21:45:00,0,DK,135.15,49.8,0.64,0,2.78,0
9/9/2020,22:00:00,0,DK,134.64,49.61,0.67,0,2.78,0
9/9/2020,22:15:00,0,DK,135.32,49.86,0.7,0,2.78,0
9/9/2020,22:30:00,0,DK,135.22,49.82,0.62,0,2.78,0
9/9/2020,22:45:00,0,DK,135.06,49.76,0.66,0,2.78,0
9/9/2020,23:00:00,0,DK,135.21,49.82,0.61,0,2.78,0
9/9/2020,23:15:00,0,DK,135.79,50.03,0.6,0,2.78,0
9/9/2020,23:30:00,0,DK,135.24,49.83,0.62,0,2.78,0
9/9/2020,23:45:00,0,DK,135.52,49.93,0.57,0,2.78,0
9/10/2020,0:00:00,0,DK,135.84,50.05,0.54,0,2.77,0
9/10/2020,0:15:00,0,DK,135.83,50.05,0.75,0,2.78,0
9/10/2020,0:30:00,0,DK,135.35,49.87,0.57,0,2.78,0
9/10/2020,0:45:00,0,DK,135.41,49.89,0.54,0,2.77,0
9/10/2020,1:00:00,0,DK,135.54,49.94,0.63,0,2.77,0
9/10/2020,1:15:00,0,DK,136.05,50.13,0.6,0,2.77,0
9/10/2020,1:30:00,0,DK,135.73,50.01,0.55,0,2.77,0
9/10/2020,1:45:00,0,DK,135.9,50.07,0.65,0,2.77,0
9/10/2020,2:00:00,0,DK,135.93,50.08,0.57,0,2.77,0
9/10/2020,2:15:00,0,DK,135.9,50.07,0.69,0,2.77,0
9/10/2020,2:30:00,0,DK,136.09,50.15,0.53,0,2.77,0
9/10/2020,2:45:00,0,DK,136.68,50.36,0.42,0,2.77,0
9/10/2020,3:00:00,0,DK,136.76,50.39,0.46,0,2.77,0
9/10/2020,3:15:00,0,DK,136.81,50.41,0.61,0,2.77,0
9/10/2020,3:30:00,0,DK,136.72,50.38,0.63,0,2.77,0
9/10/2020,3:45:00,0,DK,136.52,50.3,0.5,0,2.77,0
9/10/2020,4:00:00,0,DK,136.43,50.27,0.5,0,2.77,0
9/10/2020,4:15:00,0,DK,136.91,50.45,0.51,0,2.77,0
9/10/2020,4:30:00,0,DK,136.54,50.31,0.54,0,2.77,0
9/10/2020,4:45:00,0,DK,136.8,50.41,0.55,0,2.77,0
9/10/2020,5:00:00,0,DK,128.22,47.24,0.47,0,2.77,0
9/10/2020,5:15:00,0,DK,136.86,50.43,0.51,0,2.77,0
9/10/2020,5:30:00,0,DK,136.65,50.35,0.49,0,2.77,0
9/10/2020,5:45:00,0,DK,136.65,50.35,0.64,0,2.77,0
9/10/2020,6:00:00,0,DK,136.73,50.38,0.53,0,2.77,0
9/10/2020,6:15:00,0,DK,136.57,50.32,0.58,0,2.77,0
9/10/2020,6:30:00,0,DK,136.55,50.31,0.67,0,2.77,0
9/10/2020,6:45:00,0,DK,136.62,50.34,0.56,0,2.77,0
