Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,fDOM QSU,fDOM RFU,Turbidity FNU,TSS mg/L,Battery V,Cable Pwr V
10/18/2020,1:45:00,0,DK,92.17,33.94,1.18,0,2.33,0
10/18/2020,2:00:00,0,DK,91.54,33.71,1.15,0,2.32,0
10/18/2020,2:15:00,0,DK,91.32,33.63,1.26,0,2.33,0
10/18/2020,2:30:00,0,DK,92.15,33.93,1.21,0,2.32,0
10/18/2020,2:45:00,0,DK,92.14,33.93,1.23,0,2.33,0
10/18/2020,3:00:00,0,DK,92.27,33.98,1.11,0,2.32,0
10/18/2020,3:15:00,0,DK,91.2,33.58,1.07,0,2.33,0
10/18/2020,3:30:00,0,DK,91.89,33.84,1.14,0,2.32,0
10/18/2020,3:45:00,0,DK,92.04,33.89,0.99,0,2.33,0
10/18/2020,4:00:00,0,DK,92.46,34.05,0.99,0,2.32,0
10/18/2020,4:15:00,0,DK,92.73,34.15,1.16,0,2.33,0
10/18/2020,4:30:00,0,DK,92.73,34.15,1.05,0,2.32,0
10/18/2020,4:45:00,0,DK,92.57,34.09,1.04,0,2.33,0
10/18/2020,5:00:00,0,DK,92.8,34.18,1.02,0,2.32,0
10/18/2020,5:15:00,0,DK,92.95,34.23,1.01,0,2.33,0
10/18/2020,5:30:00,0,DK,93.02,34.26,1.31,0,2.32,0
10/18/2020,5:45:00,0,DK,93.39,34.4,1.05,0,2.33,0
10/18/2020,6:00:00,0,DK,93.02,34.26,0.94,0,2.31,0
10/18/2020,6:15:00,0,DK,93.52,34.44,1.02,0,2.32,0
10/18/2020,6:30:00,0,DK,92.98,34.24,0.95,0,2.32,0
10/18/2020,6:45:00,0,DK,93.15,34.3,1.03,0,2.33,0
10/18/2020,7:00:00,0,DK,92.79,34.17,0.99,0,2.32,0
10/18/2020,7:15:00,0,DK,93.36,34.38,1.08,0,2.32,0
10/18/2020,7:30:00,0,DK,93.01,34.26,0.92,0,2.31,0
10/18/2020,7:45:00,0,DK,93.99,34.61,0.89,0,2.32,0
10/18/2020,8:00:00,0,DK,94.08,34.65,0.84,0,2.31,0
10/18/2020,8:15:00,0,DK,93.77,34.53,0.93,0,2.32,0
10/18/2020,8:30:00,0,DK,93.21,34.33,0.92,0,2.31,0
10/18/2020,8:45:00,0,DK,93.52,34.44,0.97,0,2.32,0
10/18/2020,9:00:00,0,DK,93.05,34.27,0.95,0,2.31,0
10/18/2020,9:15:00,0,DK,93.06,34.27,0.98,0,2.32,0
10/18/2020,9:30:00,0,DK,93.61,34.48,0.95,0,2.31,0
10/18/2020,9:45:00,0,DK,93.6,34.47,0.92,0,2.32,0
10/18/2020,10:00:00,0,DK,93.83,34.56,0.92,0,2.31,0
10/18/2020,10:15:00,0,DK,93.68,34.5,0.92,0,2.32,0
10/18/2020,10:30:00,0,DK,92.57,34.09,0.94,0,2.31,0
10/18/2020,10:45:00,0,DK,93.22,34.33,1,0,2.32,0
10/18/2020,11:00:00,0,DK,94.28,34.72,0.9,0,2.31,0
10/18/2020,11:15:00,0,DK,92.86,34.2,1.01,0,2.32,0
10/18/2020,11:30:00,0,DK,92.66,34.12,0.8,0,2.31,0
10/18/2020,11:45:00,0,DK,92.53,34.08,0.94,0,2.32,0
10/18/2020,12:00:00,0,DK,92.93,34.22,0.81,0,2.32,0
10/18/2020,12:15:00,0,DK,92.44,34.04,0.97,0,2.33,0
10/18/2020,12:30:00,0,DK,92.16,33.94,0.83,0,2.32,0
10/18/2020,12:45:00,0,DK,91.79,33.8,0.75,0,2.33,0
10/18/2020,13:00:00,0,DK,91.59,33.73,0.88,0,2.32,0
10/18/2020,13:15:00,0,DK,91.11,33.55,0.78,0,2.33,0
10/18/2020,13:30:00,0,DK,90.87,33.47,1.01,0,2.32,0
10/18/2020,13:45:00,0,DK,90.74,33.41,0.9,0,2.33,0
10/18/2020,14:00:00,0,DK,90.65,33.38,0.91,0,2.32,0
10/18/2020,14:15:00,0,DK,90.24,33.23,0.91,0,2.33,0
10/18/2020,14:30:00,0,DK,90.05,33.16,0.84,0,2.33,0
10/18/2020,14:45:00,0,DK,90.17,33.21,0.79,0,2.34,0
10/18/2020,15:00:00,0,DK,89.54,32.97,0.84,0,2.33,0
10/18/2020,15:15:00,0,DK,89.17,32.84,0.82,0,2.34,0
10/18/2020,15:30:00,0,DK,89.83,33.08,0.98,0,2.33,0
10/18/2020,15:45:00,0,DK,89.96,33.13,0.9,0,2.34,0
10/18/2020,16:00:00,0,DK,89.23,32.86,0.92,0,2.33,0
10/18/2020,16:15:00,0,DK,88.85,32.72,0.82,0,2.34,0
10/18/2020,16:30:00,0,DK,89.44,32.94,0.76,0,2.33,0
10/18/2020,16:45:00,0,DK,89.2,32.85,0.91,0,2.34,0
10/18/2020,17:00:00,0,DK,89.08,32.8,0.84,0,2.33,0
10/18/2020,17:15:00,0,DK,89.06,32.8,0.82,0,2.34,0
10/18/2020,17:30:00,0,DK,89.23,32.86,0.79,0,2.33,0
10/18/2020,17:45:00,0,DK,89.49,32.95,0.82,0,2.34,0
10/18/2020,18:00:00,0,DK,88.58,32.62,0.92,0,2.33,0
10/18/2020,18:15:00,0,DK,88.94,32.75,0.9,0,2.34,0
10/18/2020,18:30:00,0,DK,88.38,32.55,0.85,0,2.33,0
10/18/2020,18:45:00,0,DK,88.46,32.57,0.86,0,2.34,0
10/18/2020,19:00:00,0,DK,88.46,32.58,0.77,0,2.33,0
10/18/2020,19:15:00,0,DK,88.5,32.59,0.81,0,2.34,0
10/18/2020,19:30:00,0,DK,88.34,32.53,0.77,0,2.32,0
10/18/2020,19:45:00,0,DK,88.13,32.45,0.89,0,2.34,0
10/18/2020,20:00:00,0,DK,88.56,32.61,1.08,0,2.32,0
10/18/2020,20:15:00,0,DK,88.23,32.49,0.92,0,2.33,0
10/18/2020,20:30:00,0,DK,88.23,32.49,0.93,0,2.32,0
10/18/2020,20:45:00,0,DK,88.55,32.61,16.9,0,2.34,0
10/18/2020,21:00:00,0,DK,88.83,32.71,0.86,0,2.32,0
10/18/2020,21:15:00,0,DK,88.82,32.71,0.98,0,2.33,0
10/18/2020,21:30:00,0,DK,88.68,32.66,0.99,0,2.32,0
10/18/2020,21:45:00,0,DK,88.87,32.73,1.1,0,2.33,0
10/18/2020,22:00:00,0,DK,88.92,32.74,0.94,0,2.32,0
10/18/2020,22:15:00,0,DK,88.88,32.73,0.94,0,2.33,0
10/18/2020,22:30:00,0,DK,89.16,32.83,0.93,0,2.32,0
10/18/2020,22:45:00,0,DK,89.03,32.79,0.89,0,2.33,0
10/18/2020,23:00:00,0,DK,89.04,32.79,0.94,0,2.32,0
10/18/2020,23:15:00,0,DK,89.14,32.83,1,0,2.33,0
10/18/2020,23:30:00,0,DK,89.14,32.83,1.74,0,2.32,0
10/18/2020,23:45:00,0,DK,89.18,32.84,0.93,0,2.33,0
10/19/2020,0:00:00,0,DK,89.18,32.84,0.89,0,2.31,0
10/19/2020,0:15:00,0,DK,89.32,32.89,0.92,0,2.32,0
10/19/2020,0:30:00,0,DK,89.23,32.86,0.89,0,2.31,0
10/19/2020,0:45:00,0,DK,89.71,33.04,0.84,0,2.32,0
10/19/2020,1:00:00,0,DK,88.56,32.61,0.89,0,2.31,0
10/19/2020,1:15:00,0,DK,89.54,32.97,0.86,0,2.32,0
10/19/2020,1:30:00,0,DK,89.72,33.04,0.84,0,2.31,0
10/19/2020,1:45:00,0,DK,89.86,33.09,0.94,0,2.32,0
10/19/2020,2:00:00,0,DK,89.82,33.08,1,0,2.31,0
10/19/2020,2:15:00,0,DK,88.78,32.69,0.85,0,2.32,0
10/19/2020,2:30:00,0,DK,89.9,33.11,1.5,0,2.31,0
10/19/2020,2:45:00,0,DK,89.76,33.06,0.87,0,2.32,0
10/19/2020,3:00:00,0,DK,89.93,33.12,0.93,0,2.31,0
10/19/2020,3:15:00,0,DK,89.95,33.12,0.91,0,2.32,0
10/19/2020,3:30:00,0,DK,90.74,33.41,0.94,0,2.31,0
10/19/2020,3:45:00,0,DK,90.05,33.16,0.87,0,2.32,0
10/19/2020,4:00:00,0,DK,89.91,33.11,1.06,0,2.31,0
10/19/2020,4:15:00,0,DK,90.04,33.16,0.81,0,2.32,0
10/19/2020,4:30:00,0,DK,90.76,33.42,0.88,0,2.31,0
10/19/2020,4:45:00,0,DK,90.97,33.5,0.9,0,2.32,0
10/19/2020,5:00:00,0,DK,93.02,34.26,0.85,0,2.31,0
10/19/2020,5:15:00,0,DK,91.8,33.81,0.85,0,2.32,0
10/19/2020,5:30:00,0,DK,96.67,35.6,0.85,0,2.31,0
10/19/2020,5:45:00,0,DK,97.68,35.98,0.81,0,2.32,0
10/19/2020,6:00:00,0,DK,94.65,34.86,0.83,0,2.31,0
10/19/2020,6:15:00,0,DK,94.33,34.74,0.82,0,2.32,0
10/19/2020,6:30:00,0,DK,93.19,34.32,0.82,0,2.3,0
10/19/2020,6:45:00,0,DK,93.28,34.35,0.79,0,2.32,0
10/19/2020,7:00:00,0,DK,92.98,34.24,0.81,0,2.3,0
10/19/2020,7:15:00,0,DK,92.2,33.96,0.8,0,2.31,0
10/19/2020,7:30:00,0,DK,92.43,34.04,0.84,0,2.3,0
10/19/2020,7:45:00,0,DK,91.89,33.84,0.83,0,2.31,0
10/19/2020,8:00:00,0,DK,92.04,33.9,0.89,0,2.3,0
10/19/2020,8:15:00,0,DK,92.32,34,0.81,0,2.31,0
10/19/2020,8:30:00,0,DK,91.04,33.53,0.85,0,2.3,0
10/19/2020,8:45:00,0,DK,91.07,33.54,0.85,0,2.31,0
10/19/2020,9:00:00,0,DK,91.8,33.81,0.83,0,2.3,0
10/19/2020,9:15:00,0,DK,91.66,33.76,0.81,0,2.31,0
10/19/2020,9:30:00,0,DK,91.96,33.87,0.81,0,2.3,0
10/19/2020,9:45:00,0,DK,92.08,33.91,0.79,0,2.31,0
10/19/2020,10:00:00,0,DK,91.46,33.68,0.8,0,2.3,0
10/19/2020,10:15:00,0,DK,91.12,33.56,0.59,0,2.31,0
10/19/2020,10:30:00,0,DK,91.29,33.62,0.81,0,2.3,0
10/19/2020,10:45:00,0,DK,90.78,33.43,0.72,0,2.31,0
10/19/2020,11:00:00,0,DK,91.06,33.53,0.64,0,2.31,0
10/19/2020,11:15:00,0,DK,90.85,33.46,0.67,0,2.32,0
10/19/2020,11:30:00,0,DK,90.43,33.3,0.77,0,2.31,0
10/19/2020,11:45:00,0,DK,90.52,33.34,0.75,0,2.32,0
10/19/2020,12:00:00,0,DK,90.54,33.34,0.78,0,2.31,0
10/19/2020,12:15:00,0,DK,90.66,33.39,0.66,0,2.32,0
10/19/2020,12:30:00,0,DK,90.56,33.35,0.66,0,2.31,0
10/19/2020,12:45:00,0,DK,90.07,33.17,0.71,0,2.32,0
10/19/2020,13:00:00,0,DK,89.65,33.01,0.77,0,2.31,0
10/19/2020,13:15:00,0,DK,89.48,32.95,0.86,0,2.32,0
10/19/2020,13:30:00,0,DK,89.83,33.08,0.82,0,2.32,0
10/19/2020,13:45:00,0,DK,91.26,33.61,0.7,0,2.32,0
10/19/2020,14:00:00,0,DK,90.42,33.3,1.03,0,2.32,0
10/19/2020,14:15:00,0,DK,90.21,33.22,0.74,0,2.33,0
10/19/2020,14:30:00,0,DK,90.12,33.19,0.67,0,2.32,0
10/19/2020,14:45:00,0,DK,90.01,33.15,0.67,0,2.33,0
10/19/2020,15:00:00,0,DK,90.04,33.16,0.72,0,2.32,0
10/19/2020,15:15:00,0,DK,90.11,33.18,0.82,0,2.33,0
10/19/2020,15:30:00,0,DK,89.18,32.84,0.92,0,2.32,0
10/19/2020,15:45:00,0,DK,88.8,32.7,0.97,0,2.33,0
10/19/2020,16:00:00,0,DK,89.16,32.83,0.76,0,2.33,0
10/19/2020,16:15:00,0,DK,89.11,32.82,0.8,0,2.33,0
10/19/2020,16:30:00,0,DK,88.63,32.64,0.88,0,2.33,0
10/19/2020,16:45:00,0,DK,91.58,33.73,0.81,0,2.34,0
10/19/2020,17:00:00,0,DK,89.88,33.1,0.64,0,2.33,0
10/19/2020,17:15:00,0,DK,89.63,33.01,0.77,0,2.34,0
10/19/2020,17:30:00,0,DK,89.55,32.98,0.69,0,2.33,0
10/19/2020,17:45:00,0,DK,90.64,33.38,0.73,0,2.33,0
10/19/2020,18:00:00,0,DK,89.54,32.97,0.72,0,2.33,0
10/19/2020,18:15:00,0,DK,89.7,33.03,0.7,0,2.33,0
10/19/2020,18:30:00,0,DK,89.11,32.82,0.7,0,2.33,0
10/19/2020,18:45:00,0,DK,89.14,32.83,0.69,0,2.34,0
10/19/2020,19:00:00,0,DK,89.4,32.92,0.59,0,2.32,0
10/19/2020,19:15:00,0,DK,89.02,32.78,0.68,0,2.33,0
10/19/2020,19:30:00,0,DK,89.12,32.82,0.71,0,2.32,0
10/19/2020,19:45:00,0,DK,89.62,33,0.72,0,2.33,0
10/19/2020,20:00:00,0,DK,89.29,32.88,0.7,0,2.33,0
10/19/2020,20:15:00,0,DK,88.84,32.71,0.68,0,2.33,0
10/19/2020,20:30:00,0,DK,89.09,32.81,0.7,0,2.32,0
10/19/2020,20:45:00,0,DK,88.97,32.76,0.71,0,2.33,0
10/19/2020,21:00:00,0,DK,88.51,32.59,0.67,0,2.32,0
10/19/2020,21:15:00,0,DK,88.99,32.77,0.81,0,2.33,0
10/19/2020,21:30:00,0,DK,89.95,33.13,1.04,0,2.32,0
10/19/2020,21:45:00,0,DK,89.82,33.08,1.17,0,2.33,0
10/19/2020,22:00:00,0,DK,89.34,32.9,1.71,0,2.32,0
10/19/2020,22:15:00,0,DK,89.91,33.11,0.67,0,2.33,0
10/19/2020,22:30:00,0,DK,88.02,32.41,0.69,0,2.32,0
10/19/2020,22:45:00,0,DK,89.69,33.03,0.71,0,2.33,0
10/19/2020,23:00:00,0,DK,89.57,32.98,0.85,0,2.32,0
10/19/2020,23:15:00,0,DK,90.11,33.18,0.87,0,2.33,0
10/19/2020,23:30:00,0,DK,89.87,33.09,0.72,0,2.32,0
10/19/2020,23:45:00,0,DK,89.43,32.93,0.63,0,2.33,0
10/20/2020,0:00:00,0,DK,89.55,32.98,0.61,0,2.32,0
10/20/2020,0:15:00,0,DK,89.46,32.94,0.69,0,2.33,0
10/20/2020,0:30:00,0,DK,89.46,32.94,0.63,0,2.32,0
10/20/2020,0:45:00,0,DK,89.19,32.84,0.67,0,2.33,0
10/20/2020,1:00:00,0,DK,89.6,33,0.62,0,2.32,0
10/20/2020,1:15:00,0,DK,87.98,32.4,0.59,0,2.33,0
10/20/2020,1:30:00,0,DK,88.33,32.53,0.65,0,2.32,0
10/20/2020,1:45:00,0,DK,88.09,32.44,0.74,0,2.33,0
10/20/2020,2:00:00,0,DK,88.68,32.66,0.68,0,2.31,0
10/20/2020,2:15:00,0,DK,88.42,32.56,0.64,0,2.33,0
10/20/2020,2:30:00,0,DK,88.6,32.63,0.67,0,2.32,0
10/20/2020,2:45:00,0,DK,88.65,32.64,7.96,0,2.32,0
10/20/2020,3:00:00,0,DK,88.2,32.48,8.03,0,2.32,0
10/20/2020,3:15:00,0,DK,88.43,32.56,3345.11,0,2.33,0
10/20/2020,3:30:00,0,DK,89.18,32.84,3423.88,0,2.32,0
10/20/2020,3:45:00,0,DK,89.09,32.81,3127.26,0,2.32,0
10/20/2020,4:00:00,0,DK,89.55,32.98,0.63,0,2.32,0
10/20/2020,4:15:00,0,DK,89.68,33.03,748.54,0,2.32,0
10/20/2020,4:30:00,0,DK,89.2,32.85,0.7,0,2.32,0
10/20/2020,4:45:00,0,DK,89.85,33.09,0.71,0,2.32,0
10/20/2020,5:00:00,0,DK,88.74,32.68,1.02,0,2.32,0
10/20/2020,5:15:00,0,DK,88.89,32.73,0.76,0,2.33,0
10/20/2020,5:30:00,0,DK,89.09,32.81,0.68,0,2.32,0
10/20/2020,5:45:00,0,DK,89.37,32.91,0.66,0,2.32,0
10/20/2020,6:00:00,0,DK,89.57,32.99,0.69,0,2.32,0
10/20/2020,6:15:00,0,DK,89.62,33,0.76,0,2.33,0
10/20/2020,6:30:00,0,DK,88.97,32.76,0.7,0,2.31,0
10/20/2020,6:45:00,0,DK,88.66,32.65,0.71,0,2.32,0
10/20/2020,7:00:00,0,DK,88.92,32.74,0.68,0,2.32,0
10/20/2020,7:15:00,0,DK,89.1,32.81,0.63,0,2.33,0
10/20/2020,7:30:00,0,DK,89.02,32.78,0.67,0,2.32,0
10/20/2020,7:45:00,0,DK,89.04,32.79,0.63,0,2.32,0
10/20/2020,8:00:00,0,DK,88.53,32.6,0.72,0,2.32,0
10/20/2020,8:15:00,0,DK,88.22,32.49,0.78,0,2.33,0
10/20/2020,8:30:00,0,DK,88.28,32.51,0.71,0,2.31,0
10/20/2020,8:45:00,0,DK,88.33,32.53,0.7,0,2.32,0
10/20/2020,9:00:00,0,DK,88.8,32.7,0.66,0,2.32,0
10/20/2020,9:15:00,0,DK,89.19,32.84,0.67,0,2.32,0
10/20/2020,9:30:00,0,DK,88.8,32.7,0.67,0,2.32,0
10/20/2020,9:45:00,0,DK,89.05,32.79,0.7,0,2.32,0
10/20/2020,10:00:00,0,DK,89.15,32.83,0.76,0,2.32,0
10/20/2020,10:15:00,0,DK,88.07,32.43,0.75,0,2.33,0
10/20/2020,10:30:00,0,DK,88.7,32.66,0.67,0,2.32,0
10/20/2020,10:45:00,0,DK,87.75,32.31,0.66,0,2.33,0
10/20/2020,11:00:00,0,DK,87.38,32.18,0.65,0,2.32,0
10/20/2020,11:15:00,0,DK,87.74,32.31,0.65,0,2.33,0
10/20/2020,11:30:00,0,DK,87.89,32.37,0.75,0,2.32,0
10/20/2020,11:45:00,0,DK,88.49,32.59,0.79,0,2.33,0
10/20/2020,12:00:00,0,DK,88.14,32.46,0.73,0,2.32,0
10/20/2020,12:15:00,0,DK,86.48,31.85,0.72,0,2.33,0
10/20/2020,12:30:00,0,DK,87.99,32.4,0.8,0,2.32,0
10/20/2020,12:45:00,0,DK,88.81,32.7,0.71,0,2.33,0
10/20/2020,13:00:00,0,DK,87.9,32.37,0.84,0,2.33,0
10/20/2020,13:15:00,0,DK,88.42,32.56,0.82,0,2.33,0
10/20/2020,13:30:00,0,DK,88.68,32.66,0.8,0,2.33,0
10/20/2020,13:45:00,0,DK,88.8,32.7,0.83,0,2.34,0
10/20/2020,14:00:00,0,DK,87.92,32.38,0.76,0,2.33,0
10/20/2020,14:15:00,0,DK,87.19,32.11,0.75,0,2.34,0
10/20/2020,14:30:00,0,DK,87.3,32.15,0.75,0,2.33,0
10/20/2020,14:45:00,0,DK,88.13,32.45,0.82,0,2.34,0
10/20/2020,15:00:00,0,DK,87.61,32.26,0.75,0,2.33,0
10/20/2020,15:15:00,0,DK,87.13,32.09,0.71,0,2.34,0
10/20/2020,15:30:00,0,DK,87.32,32.15,0.84,0,2.33,0
10/20/2020,15:45:00,0,DK,86.78,31.96,0.88,0,2.34,0
10/20/2020,16:00:00,0,DK,88.31,32.52,0.9,0,2.33,0
10/20/2020,16:15:00,0,DK,87.78,32.33,0.79,0,2.34,0
10/20/2020,16:30:00,0,DK,87.62,32.27,0.73,0,2.33,0
10/20/2020,16:45:00,0,DK,85,31.3,0.78,0,2.34,0
10/20/2020,17:00:00,0,DK,79.44,29.25,0.81,0,2.33,0
10/20/2020,17:15:00,0,DK,81.9,30.16,0.92,0,2.34,0
10/20/2020,17:30:00,0,DK,86.34,31.79,0.84,0,2.33,0
10/20/2020,17:45:00,0,DK,87.37,32.17,0.85,0,2.34,0
10/20/2020,18:00:00,0,DK,86.67,31.92,0.77,0,2.33,0
10/20/2020,18:15:00,0,DK,86.32,31.78,0.75,0,2.34,0
10/20/2020,18:30:00,0,DK,90.04,33.16,0.7,0,2.33,0
10/20/2020,18:45:00,0,DK,88,32.4,0.81,0,2.34,0
10/20/2020,19:00:00,0,DK,87.9,32.37,0.72,0,2.33,0
10/20/2020,19:15:00,0,DK,88.5,32.59,0.84,0,2.34,0
10/20/2020,19:30:00,0,DK,89.6,33,1.05,0,2.33,0
10/20/2020,19:45:00,0,DK,89.35,32.9,0.79,0,2.34,0
10/20/2020,20:00:00,0,DK,89.51,32.96,0.81,0,2.33,0
10/20/2020,20:15:00,0,DK,89.5,32.96,0.74,0,2.34,0
10/20/2020,20:30:00,0,DK,89.54,32.97,0.76,0,2.33,0
10/20/2020,20:45:00,0,DK,89.72,33.04,0.87,0,2.34,0
10/20/2020,21:00:00,0,DK,89.89,33.1,0.79,0,2.33,0
10/20/2020,21:15:00,0,DK,89.26,32.87,0.79,0,2.33,0
10/20/2020,21:30:00,0,DK,90.14,33.19,0.72,0,2.33,0
10/20/2020,21:45:00,0,DK,89.95,33.12,0.87,0,2.34,0
10/20/2020,22:00:00,0,DK,90.82,33.45,0.83,0,2.33,0
10/20/2020,22:15:00,0,DK,91.02,33.52,0.81,0,2.34,0
10/20/2020,22:30:00,0,DK,91.03,33.52,0.74,0,2.33,0
10/20/2020,22:45:00,0,DK,90.7,33.4,1.16,0,2.33,0
10/20/2020,23:00:00,0,DK,90.45,33.31,0.97,0,2.33,0
10/20/2020,23:15:00,0,DK,90.49,33.32,1.06,0,2.33,0
10/20/2020,23:30:00,0,DK,90.06,33.16,1.51,0,2.33,0
10/20/2020,23:45:00,0,DK,90.49,33.32,0.83,0,2.33,0
10/21/2020,0:00:00,0,DK,90.35,33.27,0.87,0,2.33,0
10/21/2020,0:15:00,0,DK,90.32,33.26,0.81,0,2.33,0
10/21/2020,0:30:00,0,DK,90.24,33.23,0.87,0,2.32,0
10/21/2020,0:45:00,0,DK,89.88,33.1,0.94,0,2.33,0
10/21/2020,1:00:00,0,DK,89.92,33.11,0.8,0,2.32,0
10/21/2020,1:15:00,0,DK,90.13,33.19,0.99,0,2.33,0
10/21/2020,1:30:00,0,DK,89.89,33.1,0.81,0,2.32,0
10/21/2020,1:45:00,0,DK,89.09,32.81,0.81,0,2.33,0
10/21/2020,2:00:00,0,DK,90.08,33.17,0.8,0,2.33,0
10/21/2020,2:15:00,0,DK,90.32,33.26,0.8,0,2.33,0
10/21/2020,2:30:00,0,DK,90.03,33.15,0.79,0,2.33,0
10/21/2020,2:45:00,0,DK,90.32,33.26,0.84,0,2.33,0
10/21/2020,3:00:00,0,DK,89.46,32.94,0.82,0,2.33,0
10/21/2020,3:15:00,0,DK,90.23,33.23,0.83,0,2.33,0
10/21/2020,3:30:00,0,DK,89.7,33.03,0.88,0,2.32,0
10/21/2020,3:45:00,0,DK,90.04,33.16,0.83,0,2.33,0
10/21/2020,4:00:00,0,DK,89.96,33.13,0.86,0,2.32,0
10/21/2020,4:15:00,0,DK,90.17,33.21,0.85,0,2.33,0
10/21/2020,4:30:00,0,DK,90.32,33.26,0.78,0,2.32,0
10/21/2020,4:45:00,0,DK,90.31,33.26,0.8,0,2.33,0
10/21/2020,5:00:00,0,DK,90.37,33.28,0.79,0,2.32,0
10/21/2020,5:15:00,0,DK,90.06,33.16,0.78,0,2.33,0
10/21/2020,5:30:00,0,DK,90.19,33.21,0.84,0,2.33,0
10/21/2020,5:45:00,0,DK,90.28,33.24,0.84,0,2.33,0
10/21/2020,6:00:00,0,DK,90.22,33.22,0.81,0,2.32,0
10/21/2020,6:15:00,0,DK,90.32,33.26,0.84,0,2.33,0
10/21/2020,6:30:00,0,DK,90.26,33.24,0.8,0,2.32,0
10/21/2020,6:45:00,0,DK,90.25,33.23,0.92,0,2.33,0
10/21/2020,7:00:00,0,DK,90.27,33.24,0.77,0,2.32,0
10/21/2020,7:15:00,0,DK,89.36,32.91,0.86,0,2.33,0
10/21/2020,7:30:00,0,DK,89.67,33.02,0.86,0,2.32,0
10/21/2020,7:45:00,0,DK,90.19,33.21,0.91,0,2.33,0
10/21/2020,8:00:00,0,DK,90.21,33.22,0.85,0,2.32,0
10/21/2020,8:15:00,0,DK,89.83,33.08,0.9,0,2.33,0
10/21/2020,8:30:00,0,DK,90.49,33.32,0.81,0,2.32,0
10/21/2020,8:45:00,0,DK,90.33,33.26,0.95,0,2.33,0
10/21/2020,9:00:00,0,DK,90.63,33.38,0.87,0,2.32,0
10/21/2020,9:15:00,0,DK,91,33.51,0.88,0,2.33,0
10/21/2020,9:30:00,0,DK,91.29,33.62,0.85,0,2.32,0
10/21/2020,9:45:00,0,DK,91.17,33.58,1,0,2.33,0
10/21/2020,10:00:00,0,DK,90.9,33.47,0.87,0,2.32,0
10/21/2020,10:15:00,0,DK,90.86,33.46,0.83,0,2.34,0
10/21/2020,10:30:00,0,DK,90.67,33.39,0.93,0,2.32,0
10/21/2020,10:45:00,0,DK,90.28,33.25,0.83,0,2.34,0
10/21/2020,11:00:00,0,DK,90.71,33.4,0.92,0,2.33,0
10/21/2020,11:15:00,0,DK,91.1,33.55,0.8,0,2.34,0
10/21/2020,11:30:00,0,DK,91.95,33.86,1,0,2.33,0
10/21/2020,11:45:00,0,DK,91.43,33.67,0.99,0,2.34,0
10/21/2020,12:00:00,0,DK,91.02,33.52,0.92,0,2.33,0
10/21/2020,12:15:00,0,DK,89.44,32.94,0.84,0,2.34,0
10/21/2020,12:30:00,0,DK,91.66,33.76,0.87,0,2.33,0
10/21/2020,12:45:00,0,DK,88.91,32.74,1.09,0,2.34,0
10/21/2020,13:00:00,0,DK,90.26,33.24,0.83,0,2.33,0
10/21/2020,13:15:00,0,DK,89.88,33.1,0.85,0,2.34,0
10/21/2020,13:30:00,0,DK,89.58,32.99,0.83,0,2.34,0
10/21/2020,13:45:00,0,DK,91.61,33.74,0.81,0,2.35,0
10/21/2020,14:00:00,0,DK,88.89,32.73,0.84,0,2.34,0
10/21/2020,14:15:00,0,DK,88.68,32.65,0.88,0,2.34,0
10/21/2020,14:30:00,0,DK,88.84,32.71,0.89,0,2.34,0
10/21/2020,14:45:00,0,DK,90.13,33.19,0.87,0,2.34,0
10/21/2020,15:00:00,0,DK,89.85,33.09,0.83,0,2.34,0
10/21/2020,15:15:00,0,DK,88.99,32.77,0.85,0,2.35,0
10/21/2020,15:30:00,0,DK,89.2,32.85,0.8,0,2.34,0
10/21/2020,15:45:00,0,DK,88.95,32.76,0.91,0,2.35,0
10/21/2020,16:00:00,0,DK,87.82,32.34,0.9,0,2.34,0
10/21/2020,16:15:00,0,DK,87.82,32.34,0.87,0,2.35,0
10/21/2020,16:30:00,0,DK,88.35,32.53,0.82,0,2.34,0
10/21/2020,16:45:00,0,DK,87.38,32.18,0.92,0,2.35,0
10/21/2020,17:00:00,0,DK,87.83,32.34,0.82,0,2.34,0
10/21/2020,17:15:00,0,DK,88,32.4,0.85,0,2.35,0
10/21/2020,17:30:00,0,DK,88.24,32.49,0.83,0,2.34,0
10/21/2020,17:45:00,0,DK,87.86,32.35,0.95,0,2.35,0
10/21/2020,18:00:00,0,DK,87.98,32.4,0.87,0,2.34,0
10/21/2020,18:15:00,0,DK,87.91,32.37,0.92,0,2.35,0
10/21/2020,18:30:00,0,DK,87.32,32.15,0.88,0,2.34,0
10/21/2020,18:45:00,0,DK,87.94,32.38,0.79,0,2.35,0
10/21/2020,19:00:00,0,DK,88.28,32.51,0.89,0,2.34,0
10/21/2020,19:15:00,0,DK,88.16,32.46,0.83,0,2.35,0
10/21/2020,19:30:00,0,DK,87.81,32.34,0.78,0,2.34,0
10/21/2020,19:45:00,0,DK,87.66,32.28,0.79,0,2.35,0
10/21/2020,20:00:00,0,DK,88.08,32.44,0.94,0,2.34,0
10/21/2020,20:15:00,0,DK,87.56,32.24,4.31,0,2.35,0
10/21/2020,20:30:00,0,DK,35.85,13.17,1798.09,0,2.34,0
10/21/2020,20:45:00,0,DK,37.37,13.73,1269.47,0,2.35,0
10/21/2020,21:00:00,0,DK,79.1,29.12,0.84,0,2.34,0
